transaction_id,price,date_of_transfer,postcode,property_type,new_build,tenure,address,locality,town_city,district,county,ppd_category_type,record_status
{5CF9903C-2A2C-7F13-E053-6C04A8C074B1},182995,2017-06-30 00:00,M41 8RD,T,Y,L,1A,,WOODBRIDGE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5CF9903C-2C4C-7F13-E053-6C04A8C074B1},257000,2017-08-18 00:00,M41 5BR,S,N,F,22,,MAYFAIR AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4E95D757-85CF-EDA1-E050-A8C0630539E2},255000,2017-03-10 00:00,M41 9PG,D,N,F,7,,DURNFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5CF9903C-281F-7F13-E053-6C04A8C074B1},284000,2017-09-22 00:00,M41 6HE,S,N,L,4,,MANSFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-35A5-8F22-E053-6C04A8C01BAC},262500,2017-08-04 00:00,M41 9BX,S,N,F,1,,CHETWYND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-35B8-8F22-E053-6C04A8C01BAC},395000,2017-07-28 00:00,M41 8SL,D,N,L,13,,KINGSNORTH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-1E5D-8F22-E053-6C04A8C01BAC},173500,2017-07-14 00:00,M41 7HB,T,N,F,109,,IONA WAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5CF9903C-2872-7F13-E053-6C04A8C074B1},296500,2017-09-29 00:00,M41 0RB,S,N,L,30,,SALISBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-35F2-8F22-E053-6C04A8C01BAC},135000,2017-06-23 00:00,M41 5ST,F,N,L,71A,,PRINCESS ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-1E86-8F22-E053-6C04A8C01BAC},215000,2017-06-23 00:00,M41 7NP,S,N,L,6,,NURSERY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5CF9903C-26A9-7F13-E053-6C04A8C074B1},180000,2017-09-25 00:00,M41 7FF,T,N,F,396,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5CF9903C-2AF6-7F13-E053-6C04A8C074B1},190000,2017-09-27 00:00,M41 6PN,S,N,F,14,,DEVON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BE35-8986-E050-A8C063056488},198000,2017-01-20 00:00,M41 8TT,T,N,F,39,,DERWENT ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-0208-3DE6-E053-6C04A8C01207},298000,2017-11-24 00:00,M41 7AJ,S,N,F,58,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-C093-8986-E050-A8C063056488},128000,2017-01-13 00:00,M41 5FL,F,N,L,6,,CHARLESTON SQUARE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5386-1854-E050-A8C063054F34},141000,2017-03-10 00:00,M41 6ER,S,N,F,21,,TOWN GATE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-539B-1854-E050-A8C063054F34},160000,2017-03-10 00:00,M41 6ER,S,N,F,34,,TOWN GATE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-53A0-1854-E050-A8C063054F34},105000,2017-03-10 00:00,M41 9HH,F,N,L,21,,MANOR PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-53C4-1854-E050-A8C063054F34},210000,2017-02-23 00:00,M41 0TB,S,N,L,186,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-53C8-1854-E050-A8C063054F34},179950,2017-02-08 00:00,M41 0XW,S,N,F,43,,RAILWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-C1A0-8986-E050-A8C063056488},222000,2017-01-20 00:00,M41 5BZ,S,N,F,21,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-0212-3DE6-E053-6C04A8C01207},230000,2017-09-29 00:00,M41 8GU,S,N,F,10,,BISHOP ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BB29-8986-E050-A8C063056488},345000,2017-01-13 00:00,M41 6ND,S,N,F,125B,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-C246-8986-E050-A8C063056488},195000,2017-01-24 00:00,M41 5PY,S,N,L,5,,THORNE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5638-1854-E050-A8C063054F34},181500,2017-03-08 00:00,M41 9EE,T,N,F,16,,CROSS STREET,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5426-1854-E050-A8C063054F34},264000,2017-02-17 00:00,M41 5BB,T,N,F,12,,ROSS GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-566D-1854-E050-A8C063054F34},235000,2017-02-24 00:00,M41 8UE,S,N,F,65,,ALDERMERE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5693-1854-E050-A8C063054F34},255000,2017-02-14 00:00,M41 8WY,D,N,F,80A,,BENT LANES,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-569B-1854-E050-A8C063054F34},198000,2017-02-10 00:00,M41 5AG,T,N,F,59,,GROSVENOR ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-0253-3DE6-E053-6C04A8C01207},265000,2017-10-30 00:00,M41 5QR,S,N,F,49,,THE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BC81-8986-E050-A8C063056488},232000,2017-01-27 00:00,M41 0SH,S,N,L,229,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BCA3-8986-E050-A8C063056488},218000,2017-01-20 00:00,M41 7AX,S,N,F,6,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BD23-8986-E050-A8C063056488},220000,2017-01-06 00:00,M41 8UF,S,N,F,24,,ALDERMERE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-BD99-8986-E050-A8C063056488},360000,2017-01-06 00:00,M41 5GW,D,N,L,364,,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-025D-3DE6-E053-6C04A8C01207},340000,2017-11-27 00:00,M41 8PL,S,N,L,16,,DAVYLANDS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5545-1854-E050-A8C063054F34},269950,2017-03-24 00:00,M41 0TN,D,N,L,59,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-92B6-1854-E050-A8C063054F34},205000,2017-02-20 00:00,M41 5BZ,S,N,F,15,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-982D-1854-E050-A8C063054F34},225000,2017-03-10 00:00,M41 6JZ,S,N,L,44,,MILLFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-9830-1854-E050-A8C063054F34},210000,2017-02-17 00:00,M41 7NT,S,N,L,71,,WOODHOUSE ROAD,URMSTON,MANCHESTER,MANCHESTER,GREATER MANCHESTER
{4C4EDFFF-983D-1854-E050-A8C063054F34},276000,2017-03-15 00:00,M41 7AW,D,N,F,33,,SANDSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-9322-1854-E050-A8C063054F34},229000,2017-02-03 00:00,M41 6LW,S,N,L,54,,WHITEGATE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-932F-1854-E050-A8C063054F34},116000,2017-03-03 00:00,M41 5ND,F,N,L,12,FLAT 25,FLIXTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-93E2-1854-E050-A8C063054F34},335000,2017-03-03 00:00,M41 9AN,T,N,F,25,,ASHFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-9475-1854-E050-A8C063054F34},266649,2017-01-20 00:00,M41 0AA,F,N,L,"OAKFIELD COURT, 44",APARTMENT 30,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-15B6-3DE6-E053-6C04A8C01207},161995,2017-08-25 00:00,M41 8AG,T,Y,L,5,,EDENHALL DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-E9D7-8986-E050-A8C063056488},300000,2017-01-06 00:00,M41 8QL,T,N,L,59,,DARESBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-E9E4-8986-E050-A8C063056488},395000,2017-01-06 00:00,M41 9BU,T,N,F,60,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-E9E8-8986-E050-A8C063056488},236000,2017-01-20 00:00,M41 5RG,S,N,F,10,,CLIFTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C7F-EA9A-8986-E050-A8C063056488},229950,2017-01-05 00:00,M41 7AH,S,N,F,27,,CANTERBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-13E7-3DE6-E053-6C04A8C01207},552500,2017-11-23 00:00,M41 8SP,D,N,F,1,,CRANFORD GARDENS,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-181B-3DE6-E053-6C04A8C01207},115000,2017-11-30 00:00,M41 8RL,F,N,L,70,,CHERITON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C80-006A-8986-E050-A8C063056488},120000,2017-01-13 00:00,M41 7WH,T,N,F,62,,AMERSHAM CLOSE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C80-00BA-8986-E050-A8C063056488},265000,2017-01-09 00:00,M41 8PH,D,N,L,12,,RIPLEY CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-142C-3DE6-E053-6C04A8C01207},286000,2017-11-23 00:00,M41 5QR,S,N,F,2A,,THE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C80-015C-8986-E050-A8C063056488},142500,2017-01-16 00:00,M41 5TQ,F,N,L,53,,BOWERS AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{47844C80-04CC-8986-E050-A8C063056488},195000,2017-01-16 00:00,M41 5DA,S,N,F,2,,MONKSDALE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-14EC-3DE6-E053-6C04A8C01207},290000,2017-11-22 00:00,M41 0AA,F,N,L,"OAKFIELD COURT, 44",APARTMENT 38,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-1719-3DE6-E053-6C04A8C01207},230000,2017-09-27 00:00,M41 8WZ,S,N,L,101,,BENT LANES,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7D22-1854-E050-A8C063054F34},268000,2017-03-24 00:00,M41 9PB,S,N,F,28,,HILROSE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7D33-1854-E050-A8C063054F34},275000,2017-02-10 00:00,M41 9HW,S,N,F,14,,WINDERMERE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7D36-1854-E050-A8C063054F34},285000,2017-03-03 00:00,M41 0RY,S,N,L,11,,BEVERLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-1740-3DE6-E053-6C04A8C01207},150000,2017-11-13 00:00,M41 6NE,S,N,F,6,,WOODLANDS AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-1756-3DE6-E053-6C04A8C01207},187000,2017-12-08 00:00,M41 8UP,S,N,F,11,,FALMOUTH AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7DE9-1854-E050-A8C063054F34},141500,2017-02-22 00:00,M41 0YL,S,N,F,3,,RUTLAND AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7DFD-1854-E050-A8C063054F34},165000,2017-03-03 00:00,M41 7EF,S,N,F,313,,KINGSWAY PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7E69-1854-E050-A8C063054F34},186500,2017-02-10 00:00,M41 5PS,T,N,F,2,,BARTON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7E6C-1854-E050-A8C063054F34},329999,2017-03-17 00:00,M41 9AN,T,N,F,19,,ASHFIELD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DD20-3DE6-E053-6C04A8C01207},240000,2017-11-15 00:00,M41 6LQ,D,N,L,1,,HODNETT AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DF37-3DE6-E053-6C04A8C01207},254000,2017-11-09 00:00,M41 0QJ,S,N,F,1,,DORCHESTER AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7E82-1854-E050-A8C063054F34},200000,2017-02-24 00:00,M41 9DD,T,N,F,9,,NORTH GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7E8C-1854-E050-A8C063054F34},193000,2017-02-24 00:00,M41 6WT,S,N,L,13,,DUNSTER DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7CD6-1854-E050-A8C063054F34},212000,2017-02-10 00:00,M41 5GP,S,N,F,22,,WINDSOR AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-7CE8-1854-E050-A8C063054F34},245000,2017-02-24 00:00,M41 0QL,S,N,L,7,,WHALLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-E179-3DE6-E053-6C04A8C01207},277000,2017-12-01 00:00,M41 6HX,T,N,F,22,,CARRINGTON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DD5D-3DE6-E053-6C04A8C01207},240000,2017-11-15 00:00,M41 6LQ,D,N,F,1,,HODNETT AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DF82-3DE6-E053-6C04A8C01207},107000,2017-12-01 00:00,M41 8RZ,F,N,L,16,,CLARENDON ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DFAB-3DE6-E053-6C04A8C01207},243500,2017-11-23 00:00,M41 6PX,S,N,F,16,,LANSDOWNE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DFC7-3DE6-E053-6C04A8C01207},335000,2017-11-29 00:00,M41 6PL,D,N,F,39,,AMBLESIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DDD6-3DE6-E053-6C04A8C01207},177500,2017-11-30 00:00,M41 8RA,S,N,F,35,,TANHOUSE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-50B7-1854-E050-A8C063054F34},137500,2017-02-24 00:00,M41 8RX,T,N,L,8,,BRADWELL WALK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5120-1854-E050-A8C063054F34},350000,2017-03-17 00:00,M41 8NU,S,N,F,166,,WOODHOUSE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5376B386-4F4F-34C1-E053-6B04A8C09FF6},1950000,2017-05-16 00:00,M41 7TB,O,N,F,CARCRAFT OUTLET,,BARTON DOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-E032-3DE6-E053-6C04A8C01207},285000,2017-10-20 00:00,M41 8QN,S,N,F,245,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-51DE-1854-E050-A8C063054F34},289000,2017-02-10 00:00,M41 7BA,S,N,F,8,,RATHAN ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-51ED-1854-E050-A8C063054F34},250000,2017-01-27 00:00,M41 9ER,S,N,L,45,,REDESMERE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-4FA5-1854-E050-A8C063054F34},365000,2017-03-10 00:00,M41 0UR,D,N,L,80,,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-4FD3-1854-E050-A8C063054F34},125000,2017-02-27 00:00,M41 0XU,T,N,F,27,,OAK GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5241-1854-E050-A8C063054F34},420000,2017-03-02 00:00,M41 8SA,D,N,F,29,,GLENEAGLES ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-4FE4-1854-E050-A8C063054F34},195000,2017-03-06 00:00,M41 9NQ,S,N,F,2,,SCHOLFIELD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-4FF7-1854-E050-A8C063054F34},483000,2017-02-20 00:00,M41 6JR,S,N,F,43,,IRLAM ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-4FFB-1854-E050-A8C063054F34},310000,2017-02-28 00:00,M41 5QN,S,N,F,26,,WHITELAKE AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DE38-3DE6-E053-6C04A8C01207},306500,2017-11-17 00:00,M41 5GP,S,N,F,5,,WINDSOR AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-500C-1854-E050-A8C063054F34},186000,2017-03-01 00:00,M41 8TZ,S,N,F,18,,HIGHBURY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-529D-1854-E050-A8C063054F34},170580,2017-03-14 00:00,M41 9LD,S,N,F,5,,LEAGATE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5064-1854-E050-A8C063054F34},245000,2017-03-20 00:00,M41 6LN,D,N,F,23,,WHITEGATE PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-52D8-1854-E050-A8C063054F34},240000,2017-03-17 00:00,M41 5AU,T,N,F,50,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-5078-1854-E050-A8C063054F34},155000,2017-02-10 00:00,M41 0XU,T,N,F,50,,OAK GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DE65-3DE6-E053-6C04A8C01207},257000,2017-10-20 00:00,M41 0SQ,S,N,L,12,,SEVENOAKS AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{4C4EDFFF-52E7-1854-E050-A8C063054F34},211000,2017-02-28 00:00,M41 5BZ,S,N,F,13,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DC54-3DE6-E053-6C04A8C01207},240000,2017-11-17 00:00,M41 0TB,S,N,L,194,,LOSTOCK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DE75-3DE6-E053-6C04A8C01207},265000,2017-11-17 00:00,M41 7BT,T,N,F,12,,KNOWSLEY AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-E0AA-3DE6-E053-6C04A8C01207},255000,2017-11-17 00:00,M41 6EJ,S,N,F,82,,TINTERN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DC8F-3DE6-E053-6C04A8C01207},285000,2017-12-01 00:00,M41 5PS,T,N,F,10,,BARTON AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DCA6-3DE6-E053-6C04A8C01207},325000,2017-09-20 00:00,M41 5GR,D,N,F,59,,OVERDALE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DED0-3DE6-E053-6C04A8C01207},620000,2017-11-24 00:00,M41 5TD,S,N,L,38,,CORNHILL ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DCD3-3DE6-E053-6C04A8C01207},275000,2017-11-24 00:00,M41 8UF,S,N,F,10,,ALDERMERE CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{5376B386-5290-34C1-E053-6B04A8C09FF6},220000,2017-06-20 00:00,M41 9LZ,O,N,F,163,,STRETFORD ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DEFD-3DE6-E053-6C04A8C01207},149950,2017-11-10 00:00,M41 6JH,F,N,L,46,,THE GROVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894D-DF11-3DE6-E053-6C04A8C01207},287000,2017-11-17 00:00,M41 7AS,S,N,F,69,,HAYESWATER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{55BDCAE6-DA31-521D-E053-6B04A8C0DD7A},195000,2017-07-14 00:00,M41 9AP,O,N,F,50A,,HIGHER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-A185-3DE6-E053-6C04A8C01207},1500000,2017-11-30 00:00,M41 0UH,O,N,F,30 - 34,,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EE2A-8F22-E053-6C04A8C01BAC},115000,2017-07-07 00:00,M41 9HH,F,N,L,37,,MANOR PARK,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EE38-8F22-E053-6C04A8C01BAC},212750,2017-07-28 00:00,M41 8TT,T,N,F,45,,DERWENT ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-F049-8F22-E053-6C04A8C01BAC},247500,2017-08-01 00:00,M41 7BJ,S,N,F,30,,HAYESWATER ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{55BDCAE6-DD91-521D-E053-6B04A8C0DD7A},1001,2017-06-26 00:00,M41 5BN,O,N,F,21,,GLENHAVEN AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-E9F9-8F22-E053-6C04A8C01BAC},210000,2017-08-16 00:00,M41 5BY,S,N,F,64,,VICTORIA ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EE48-8F22-E053-6C04A8C01BAC},230000,2017-07-07 00:00,M41 8QW,S,N,F,205,,WOODSEND ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-9C6F-3DE6-E053-6C04A8C01207},22500,2017-11-24 00:00,M41 5BQ,O,N,F,3,,LEGWOOD COURT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-9C73-3DE6-E053-6C04A8C01207},1500000,2017-11-30 00:00,M41 0UH,O,N,F,30 - 34,,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EA1E-8F22-E053-6C04A8C01BAC},222150,2017-06-13 00:00,M41 5AY,T,N,F,131,,ROSENEATH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{61D8894E-9C89-3DE6-E053-6C04A8C01207},1500000,2017-11-30 00:00,M41 0UH,O,N,F,30 - 34,,CROFTS BANK ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EA2F-8F22-E053-6C04A8C01BAC},237000,2017-06-23 00:00,M41 5SS,S,N,F,24,,PRINCESS ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-3652-8F22-E053-6C04A8C01BAC},265000,2017-08-11 00:00,M41 7AG,S,N,F,4,,THURLESTONE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EA6C-8F22-E053-6C04A8C01BAC},304000,2017-06-29 00:00,M41 0RB,T,N,L,12,,SALISBURY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EA85-8F22-E053-6C04A8C01BAC},174950,2017-07-14 00:00,M41 7EH,S,N,L,5,,QUEENSWAY,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-ECAA-8F22-E053-6C04A8C01BAC},210000,2017-06-30 00:00,M41 9QA,S,N,F,82,,MOUNT DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-ECC2-8F22-E053-6C04A8C01BAC},195000,2017-08-04 00:00,M41 6EA,S,N,L,153,,CHURCH ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-ECC8-8F22-E053-6C04A8C01BAC},312000,2017-08-11 00:00,M41 5UH,S,N,F,93,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-1F2F-8F22-E053-6C04A8C01BAC},249950,2017-07-28 00:00,M41 8PH,S,N,L,19,,RIPLEY CRESCENT,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0637-1F42-8F22-E053-6C04A8C01BAC},217000,2017-07-07 00:00,M41 0YD,S,N,F,100,,RAILWAY ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EA92-8F22-E053-6C04A8C01BAC},250000,2017-07-21 00:00,M41 6JZ,S,N,L,48,,MILLFORD AVENUE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-ECCD-8F22-E053-6C04A8C01BAC},254950,2017-07-28 00:00,M41 8QF,S,N,F,6,,YEW TREE DRIVE,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EEE1-8F22-E053-6C04A8C01BAC},395000,2017-07-27 00:00,M41 5RA,D,N,L,2,,MOORSIDE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
{582D0636-EEE6-8F22-E053-6C04A8C01BAC},670000,2017-08-04 00:00,M41 9WW,D,N,F,18,,ANCHORAGE ROAD,URMSTON,MANCHESTER,TRAFFORD,GREATER MANCHESTER
